date,flow (cfs)
1/10/1998,4490
1/11/1998,5000
1/12/1998,5490
1/13/1998,6010
1/14/1998,6480
1/15/1998,6890
1/16/1998,7330
1/17/1998,7730
1/18/1998,8010
1/19/1998,8410
1/20/1998,9050
1/21/1998,9520
1/22/1998,9860
1/23/1998,10400
1/24/1998,11500
1/25/1998,12700
1/26/1998,13500
1/27/1998,14200
1/28/1998,15000
1/29/1998,15600
1/30/1998,16100
1/31/1998,16400
2/1/1998,16600
2/2/1998,16700
2/3/1998,16800
2/4/1998,19100
2/5/1998,22300
2/6/1998,23800
2/7/1998,24100
2/8/1998,23700
2/9/1998,23000
2/10/1998,22300
2/11/1998,21600
2/12/1998,21000
2/13/1998,20300
2/14/1998,19500
2/15/1998,18500
2/16/1998,17200
2/17/1998,17100
2/18/1998,18100
2/19/1998,18500
2/20/1998,18400
2/21/1998,18000
2/22/1998,17500
2/23/1998,17300
2/24/1998,17300
2/25/1998,17200
2/26/1998,17000
2/27/1998,16500
2/28/1998,15700
3/1/1998,14700
3/2/1998,13500
3/3/1998,12300
3/4/1998,11300
3/5/1998,10500
3/6/1998,9910
3/7/1998,9510
3/8/1998,9320
3/9/1998,9640
3/10/1998,10200
3/11/1998,11100
3/12/1998,12500
3/13/1998,14300
3/14/1998,16300
3/15/1998,18200
3/16/1998,19800
3/17/1998,21100
3/18/1998,21700
3/19/1998,21800
3/20/1998,21900
3/21/1998,21200
3/22/1998,20000
3/23/1998,18600
3/24/1998,17200
3/25/1998,16100
3/26/1998,15500
3/27/1998,15300
3/28/1998,15500
3/29/1998,15700
3/30/1998,15700
3/31/1998,15300
4/1/1998,14700
4/2/1998,14000
4/3/1998,13300
4/4/1998,12900
4/5/1998,12700
4/6/1998,12600
4/7/1998,12600
4/8/1998,12600
4/9/1998,13000
4/10/1998,14200
4/11/1998,15300
4/12/1998,15900
4/13/1998,16000
4/14/1998,15600
4/15/1998,14900
4/16/1998,14300
4/17/1998,13600
4/18/1998,12900
4/19/1998,12200
4/20/1998,11300
4/21/1998,10400
4/22/1998,9500
4/23/1998,8350
4/24/1998,7500
4/25/1998,7080
4/26/1998,7020
4/27/1998,7120
4/28/1998,7180
4/29/1998,7120
4/30/1998,6880
5/1/1998,6400
5/2/1998,5580
5/3/1998,4690
5/4/1998,4030
5/5/1998,3630
5/6/1998,3510
5/7/1998,3540
5/8/1998,3820
5/9/1998,4140
5/10/1998,4510
5/11/1998,4900
5/12/1998,5220
5/13/1998,5380
5/14/1998,5410
5/15/1998,5310
5/16/1998,5160
5/17/1998,4970
5/18/1998,4660
5/19/1998,4170
5/20/1998,3610
5/21/1998,3130
5/22/1998,2700
5/23/1998,2500
5/24/1998,2730
5/25/1998,2790
5/26/1998,2740
5/27/1998,2790
5/28/1998,2920
5/29/1998,2990
5/30/1998,3160
5/31/1998,3160
6/1/1998,2960
6/2/1998,2740
6/3/1998,2450
6/4/1998,2170
6/5/1998,2290
6/6/1998,2560
6/7/1998,2850
6/8/1998,2940
6/9/1998,2830
6/10/1998,2550
6/11/1998,2240
6/12/1998,2020
6/13/1998,1820
6/14/1998,1750
6/15/1998,1800
6/16/1998,1940
6/17/1998,2100
6/18/1998,2060
6/19/1998,1930
6/20/1998,1810
6/21/1998,1580
6/22/1998,1390
6/23/1998,1260
6/24/1998,1310
6/25/1998,1340
6/26/1998,1230
6/27/1998,1080
6/28/1998,1090
6/29/1998,1120
6/30/1998,902
7/1/1998,884
7/2/1998,949
7/3/1998,1000
7/4/1998,916
7/5/1998,806
7/6/1998,1090
7/7/1998,1110
7/8/1998,1110
7/9/1998,1420
7/10/1998,1560
7/11/1998,1490
7/12/1998,1430
7/13/1998,1340
7/14/1998,1290
7/15/1998,1130
7/16/1998,940
7/17/1998,972
7/18/1998,1250
7/19/1998,1420
7/20/1998,1610
7/21/1998,1590
7/22/1998,1360
7/23/1998,1050
7/24/1998,865
7/25/1998,838
7/26/1998,872
7/27/1998,987
7/28/1998,1010
7/29/1998,1240
7/30/1998,1350
7/31/1998,1300
8/1/1998,1510
8/2/1998,1670
8/3/1998,1650
8/4/1998,1520
8/5/1998,1340
8/6/1998,1200
8/7/1998,1090
8/8/1998,964
8/9/1998,943
8/10/1998,889
8/11/1998,862
8/12/1998,1070
8/13/1998,1290
8/14/1998,1350
8/15/1998,1380
8/16/1998,1270
8/17/1998,1130
8/18/1998,1040
8/19/1998,1070
8/20/1998,1170
8/21/1998,1260
8/22/1998,1200
8/23/1998,1030
8/24/1998,886
8/25/1998,837
8/26/1998,1260
8/27/1998,2510
8/28/1998,3030
8/29/1998,3850
8/30/1998,4480
8/31/1998,4740
9/1/1998,4570
9/2/1998,4300
9/3/1998,3880
9/4/1998,3680
9/5/1998,3730
9/6/1998,3950
9/7/1998,4250
9/8/1998,4610
9/9/1998,4950
9/10/1998,5020
9/11/1998,4730
9/12/1998,4270
9/13/1998,3820
9/14/1998,3350
9/15/1998,2800
9/16/1998,2230
9/17/1998,1740
9/18/1998,1480
9/19/1998,1420
9/20/1998,1320
9/21/1998,1250
9/22/1998,1150
9/23/1998,1190
9/24/1998,1280
9/25/1998,1090
9/26/1998,979
9/27/1998,896
9/28/1998,795
9/29/1998,942
9/30/1998,896
10/1/1998,876
10/2/1998,714
10/3/1998,826
10/4/1998,926
10/5/1998,1000
10/6/1998,1160
10/7/1998,1390
10/8/1998,1370
10/9/1998,1380
10/10/1998,1450
10/11/1998,1500
10/12/1998,1770
10/13/1998,1940
10/14/1998,1750
10/15/1998,1310
10/16/1998,1090
10/17/1998,1020
10/18/1998,974
10/19/1998,949
10/20/1998,879
10/21/1998,857
10/22/1998,817
10/23/1998,795
10/24/1998,824
10/25/1998,825
10/26/1998,806
10/27/1998,773
10/28/1998,733
10/29/1998,746
10/30/1998,714
10/31/1998,683
11/1/1998,681
11/2/1998,638
11/3/1998,627
11/4/1998,595
11/5/1998,539
11/6/1998,665
11/7/1998,926
11/8/1998,1120
11/9/1998,1100
11/10/1998,1030
11/11/1998,970
11/12/1998,854
11/13/1998,876
11/14/1998,871
11/15/1998,868
11/16/1998,836
11/17/1998,860
11/18/1998,811
11/19/1998,926
11/20/1998,1220
11/21/1998,1390
11/22/1998,1400
11/23/1998,1330
11/24/1998,1240
11/25/1998,1170
11/26/1998,1130
11/27/1998,1090
11/28/1998,1100
11/29/1998,1080
11/30/1998,1090
12/1/1998,1100
12/2/1998,1050
12/3/1998,1030
12/4/1998,1000
12/5/1998,976
12/6/1998,976
12/7/1998,966
12/8/1998,941
12/9/1998,860
12/10/1998,864
12/11/1998,836
12/12/1998,808
12/13/1998,900
12/14/1998,858
12/15/1998,927
12/16/1998,1180
12/17/1998,1700
12/18/1998,2150
12/19/1998,2230
12/20/1998,2160
12/21/1998,2150
12/22/1998,1990
12/23/1998,1770
12/24/1998,1640
12/25/1998,1730
12/26/1998,2310
12/27/1998,3110
12/28/1998,3650
12/29/1998,4160
12/30/1998,4310
12/31/1998,4360
1/1/1999,4200
1/2/1999,4050
1/3/1999,3900
1/4/1999,3800
1/5/1999,3990
1/6/1999,4410
1/7/1999,4670
1/8/1999,4940
1/9/1999,5090
1/10/1999,5880
1/11/1999,6480
1/12/1999,6350
1/13/1999,5030
1/14/1999,4430
1/15/1999,4090
1/16/1999,4030
1/17/1999,3540
1/18/1999,3970
1/19/1999,4690
1/20/1999,6970
1/21/1999,8390
1/22/1999,8990
1/23/1999,9400
1/24/1999,9450
1/25/1999,10700
1/26/1999,12600
1/27/1999,13800
1/28/1999,14300
1/29/1999,14500
1/30/1999,14700
1/31/1999,14100
2/1/1999,13700
2/2/1999,14100
2/3/1999,13100
2/4/1999,12600
2/5/1999,12000
2/6/1999,10900
2/7/1999,10500
2/8/1999,9760
2/9/1999,9470
2/10/1999,8980
2/11/1999,8340
2/12/1999,6030
2/13/1999,4390
2/14/1999,3950
2/15/1999,3600
2/16/1999,3330
2/17/1999,3150
2/18/1999,3050
2/19/1999,3000
2/20/1999,2940
2/21/1999,3050
2/22/1999,3160
2/23/1999,3320
2/24/1999,3310
2/25/1999,3270
2/26/1999,3320
2/27/1999,3440
2/28/1999,3470
3/1/1999,3310
3/2/1999,3090
3/3/1999,2950
3/4/1999,2950
3/5/1999,3030
3/6/1999,2960
3/7/1999,2950
3/8/1999,2940
3/9/1999,2890
3/10/1999,2640
3/11/1999,2530
3/12/1999,2410
3/13/1999,2360
3/14/1999,2370
3/15/1999,2480
3/16/1999,2560
3/17/1999,2730
3/18/1999,3060
3/19/1999,3380
3/20/1999,3600
3/21/1999,3610
3/22/1999,3560
3/23/1999,3460
3/24/1999,3260
3/25/1999,3480
3/26/1999,3730
3/27/1999,3860
3/28/1999,4050
3/29/1999,4120
3/30/1999,4270
3/31/1999,4340
4/1/1999,4400
4/2/1999,4340
4/3/1999,4200
4/4/1999,3740
4/5/1999,3510
4/6/1999,3310
4/7/1999,3210
4/8/1999,3320
4/9/1999,3450
4/10/1999,3600
4/11/1999,3630
4/12/1999,3340
4/13/1999,2900
4/14/1999,2620
4/15/1999,2560
4/16/1999,2800
4/17/1999,2980
4/18/1999,2930
4/19/1999,2640
4/20/1999,2300
4/21/1999,2040
4/22/1999,1930
4/23/1999,1800
4/24/1999,1640
4/25/1999,1540
4/26/1999,1520
4/27/1999,1480
4/28/1999,1470
4/29/1999,1490
4/30/1999,1470
5/1/1999,1790
5/2/1999,2050
5/3/1999,2370
5/4/1999,2580
5/5/1999,2560
5/6/1999,2430
5/7/1999,2380
5/8/1999,2550
5/9/1999,2720
5/10/1999,2610
5/11/1999,2010
5/12/1999,1580
5/13/1999,1450
5/14/1999,1600
5/15/1999,1840
5/16/1999,1950
5/17/1999,2050
5/18/1999,2110
5/19/1999,2070
5/20/1999,1910
5/21/1999,1710
5/22/1999,1560
5/23/1999,1440
5/24/1999,1400
5/25/1999,1550
5/26/1999,1730
5/27/1999,1480
5/28/1999,1310
5/29/1999,1180
5/30/1999,1100
5/31/1999,1010
6/1/1999,937
6/2/1999,890
6/3/1999,861
6/4/1999,692
6/5/1999,615
6/6/1999,672
6/7/1999,660
6/8/1999,625
6/9/1999,606
6/10/1999,437
6/11/1999,382
6/12/1999,502
6/13/1999,629
6/14/1999,575
6/15/1999,607
6/16/1999,830
6/17/1999,1510
6/18/1999,1960
6/19/1999,1810
6/20/1999,1560
6/21/1999,1700
6/22/1999,1700
6/23/1999,1490
6/24/1999,1290
6/25/1999,1170
6/26/1999,1060
6/27/1999,988
6/28/1999,979
6/29/1999,963
6/30/1999,943
7/1/1999,932
7/2/1999,904
7/3/1999,978
7/4/1999,978
7/5/1999,901
7/6/1999,839
7/7/1999,812
7/8/1999,769
7/9/1999,702
7/10/1999,712
7/11/1999,512
7/12/1999,534
7/13/1999,610
7/14/1999,1020
7/15/1999,1500
7/16/1999,1970
7/17/1999,1880
7/18/1999,1870
7/19/1999,1730
7/20/1999,1490
7/21/1999,1240
7/22/1999,1130
7/23/1999,1000
7/24/1999,909
7/25/1999,1100
7/26/1999,1370
7/27/1999,1560
7/28/1999,1520
7/29/1999,1340
7/30/1999,1130
7/31/1999,953
8/1/1999,882
8/2/1999,756
8/3/1999,616
8/4/1999,574
8/5/1999,677
8/6/1999,628
8/7/1999,566
8/8/1999,625
8/9/1999,614
8/10/1999,595
8/11/1999,695
8/12/1999,616
8/13/1999,685
8/14/1999,712
8/15/1999,753
8/16/1999,798
8/17/1999,1050
8/18/1999,1250
8/19/1999,1360
8/20/1999,1210
8/21/1999,1030
8/22/1999,904
8/23/1999,868
8/24/1999,849
8/25/1999,1050
8/26/1999,1060
8/27/1999,948
8/28/1999,822
8/29/1999,766
8/30/1999,792
8/31/1999,1300
9/1/1999,1160
9/2/1999,915
9/3/1999,709
9/4/1999,664
9/5/1999,2600
9/6/1999,4030
9/7/1999,4500
9/8/1999,5260
9/9/1999,6920
9/10/1999,7930
9/11/1999,9280
9/12/1999,10500
9/13/1999,11000
9/14/1999,11700
9/15/1999,12500
9/16/1999,26100
9/17/1999,41600
9/18/1999,52200
9/19/1999,55900
9/20/1999,57000
9/21/1999,56900
9/22/1999,55300
9/23/1999,54000
9/24/1999,52200
9/25/1999,48900
9/26/1999,46100
9/27/1999,43000
9/28/1999,40700
9/29/1999,38900
9/30/1999,39300
10/1/1999,40300
10/2/1999,39800
10/3/1999,38000
10/4/1999,35300
10/5/1999,32600
10/6/1999,30300
10/7/1999,28000
10/8/1999,26100
10/9/1999,24400
10/10/1999,22700
10/11/1999,20900
10/12/1999,18900
10/13/1999,16900
10/14/1999,15100
10/15/1999,13200
10/16/1999,11700
10/17/1999,11300
10/18/1999,14500
10/19/1999,18200
10/20/1999,21100
10/21/1999,22800
10/22/1999,23400
10/23/1999,23800
10/24/1999,23800
10/25/1999,23700
10/26/1999,23100
10/27/1999,22000
10/28/1999,20600
10/29/1999,19000
10/30/1999,17200
10/31/1999,15400
11/1/1999,13600
11/2/1999,12100
11/3/1999,11100
11/4/1999,10300
11/5/1999,9800
11/6/1999,9550
11/7/1999,9450
11/8/1999,9450
11/9/1999,9450
11/10/1999,9450
11/11/1999,9400
11/12/1999,9230
11/13/1999,8830
11/14/1999,8140
11/15/1999,7380
11/16/1999,6460
11/17/1999,5450
11/18/1999,4610
11/19/1999,3920
11/20/1999,3400
11/21/1999,3060
11/22/1999,2870
11/23/1999,2710
11/24/1999,2640
11/25/1999,2630
11/26/1999,2660
11/27/1999,2760
11/28/1999,2830
11/29/1999,2850
11/30/1999,2830
12/1/1999,2810
12/2/1999,2750
12/3/1999,2660
12/4/1999,2550
12/5/1999,2450
12/6/1999,2360
12/7/1999,2270
12/8/1999,2240
12/9/1999,2200
12/10/1999,2220
12/11/1999,2280
12/12/1999,2300
12/13/1999,2250
12/14/1999,2210
12/15/1999,2210
12/16/1999,2250
12/17/1999,2360
12/18/1999,2670
12/19/1999,3100
12/20/1999,3580
12/21/1999,3780
12/22/1999,3860
12/23/1999,3910
12/24/1999,3950
12/25/1999,3960
12/26/1999,3880
12/27/1999,3700
12/28/1999,3270
12/29/1999,2840
12/30/1999,2560
12/31/1999,2380
1/1/2000,2250
1/2/2000,2150
1/3/2000,2070
1/4/2000,2010
1/5/2000,1970
1/6/2000,2090
1/7/2000,2190
1/8/2000,2290
1/9/2000,2420
1/10/2000,2540
1/11/2000,2750
1/12/2000,3140
1/13/2000,3690
1/14/2000,4210
1/15/2000,4640
1/16/2000,5020
1/17/2000,5380
1/18/2000,5740
1/19/2000,6070
1/20/2000,6290
1/21/2000,6350
1/22/2000,6470
1/23/2000,6420
1/24/2000,6430
1/25/2000,6470
1/26/2000,6570
1/27/2000,7060
1/28/2000,7960
1/29/2000,8610
1/30/2000,9060
1/31/2000,9840
2/1/2000,10600
2/2/2000,11000
2/3/2000,11200
2/4/2000,11100
2/5/2000,10800
2/6/2000,10500
2/7/2000,10400
2/8/2000,10400
2/9/2000,10100
2/10/2000,9930
2/11/2000,9650
2/12/2000,9410
2/13/2000,9570
2/14/2000,9550
2/15/2000,9550
2/16/2000,9650
2/17/2000,9640
2/18/2000,9590
2/19/2000,9490
2/20/2000,9470
2/21/2000,9510
2/22/2000,9500
2/23/2000,9290
2/24/2000,8930
2/25/2000,8670
2/26/2000,8590
2/27/2000,8760
2/28/2000,8720
2/29/2000,8470
3/1/2000,7950
3/2/2000,7300
3/3/2000,6640
3/4/2000,6170
3/5/2000,5600
3/6/2000,5170
3/7/2000,4630
3/8/2000,3680
3/9/2000,3420
3/10/2000,3410
3/11/2000,3200
3/12/2000,2920
3/13/2000,2750
3/14/2000,2780
3/15/2000,2800
3/16/2000,2930
3/17/2000,3920
3/18/2000,5700
3/19/2000,6370
3/20/2000,6190
3/21/2000,5860
3/22/2000,5710
3/23/2000,5750
3/24/2000,5710
3/25/2000,5810
3/26/2000,5800
3/27/2000,5850
3/28/2000,5910
3/29/2000,5900
3/30/2000,6000
3/31/2000,5980
4/1/2000,5960
4/2/2000,5970
4/3/2000,5920
4/4/2000,5710
4/5/2000,5170
4/6/2000,4180
4/7/2000,3580
4/8/2000,3080
4/9/2000,2740
4/10/2000,2490
4/11/2000,2370
4/12/2000,2480
4/13/2000,2600
4/14/2000,2690
4/15/2000,2740
4/16/2000,3170
4/17/2000,3610
4/18/2000,3990
4/19/2000,4480
4/20/2000,5130
4/21/2000,5530
4/22/2000,5580
4/23/2000,5590
4/24/2000,5540
4/25/2000,5460
4/26/2000,5410
4/27/2000,5480
4/28/2000,5750
4/29/2000,6000
4/30/2000,5990
5/1/2000,5970
5/2/2000,5770
5/3/2000,5420
5/4/2000,4610
5/5/2000,4160
5/6/2000,3890
5/7/2000,3660
5/8/2000,3530
5/9/2000,3440
5/10/2000,2800
5/11/2000,2160
5/12/2000,1860
5/13/2000,1710
5/14/2000,1600
5/15/2000,1560
5/16/2000,1500
5/17/2000,1300
5/18/2000,1150
5/19/2000,1110
5/20/2000,1090
5/21/2000,1020
5/22/2000,1040
5/23/2000,1060
5/24/2000,994
5/25/2000,960
5/26/2000,1050
5/27/2000,1050
5/28/2000,1020
5/29/2000,1110
5/30/2000,1300
5/31/2000,1430
6/1/2000,1150
6/2/2000,1100
6/3/2000,1100
6/4/2000,1140
6/5/2000,1070
6/6/2000,1100
6/7/2000,1220
6/8/2000,1560
6/9/2000,1450
6/10/2000,1140
6/11/2000,1050
6/12/2000,995
6/13/2000,925
6/14/2000,884
6/15/2000,822
6/16/2000,784
6/17/2000,782
6/18/2000,819
6/19/2000,989
6/20/2000,1040
6/21/2000,1100
6/22/2000,1220
6/23/2000,1500
6/24/2000,1770
6/25/2000,2060
6/26/2000,2150
6/27/2000,1870
6/28/2000,1390
6/29/2000,1150
6/30/2000,995
7/1/2000,1290
7/2/2000,1610
7/3/2000,1930
7/4/2000,1960
7/5/2000,1720
7/6/2000,1480
7/7/2000,1320
7/8/2000,1240
7/9/2000,1250
7/10/2000,1220
7/11/2000,1080
7/12/2000,953
7/13/2000,1060
7/14/2000,1180
7/15/2000,1340
7/16/2000,1650
7/17/2000,1550
7/18/2000,1430
7/19/2000,1820
7/20/2000,1830
7/21/2000,1630
7/22/2000,1440
7/23/2000,1250
7/24/2000,1170
7/25/2000,995
7/26/2000,1830
7/27/2000,2930
7/28/2000,3810
7/29/2000,4320
7/30/2000,4440
7/31/2000,4300
8/1/2000,4200
8/2/2000,4360
8/3/2000,4710
8/4/2000,5030
8/5/2000,5160
8/6/2000,5480
8/7/2000,5800
8/8/2000,6130
8/9/2000,6370
8/10/2000,6460
8/11/2000,6460
8/12/2000,7420
8/13/2000,7960
8/14/2000,8330
8/15/2000,8450
8/16/2000,7970
8/17/2000,6710
8/18/2000,5720
8/19/2000,4480
8/20/2000,3300
8/21/2000,2500
8/22/2000,2010
8/23/2000,1870
8/24/2000,1700
8/25/2000,1670
8/26/2000,1470
8/27/2000,1320
8/28/2000,1250
8/29/2000,1270
8/30/2000,1230
8/31/2000,2140
9/1/2000,3090
9/2/2000,3430
9/3/2000,3410
9/4/2000,3590
9/5/2000,4590
9/6/2000,5380
9/7/2000,5770
9/8/2000,5990
9/9/2000,6160
9/10/2000,6150
9/11/2000,6030
9/12/2000,5620
9/13/2000,4890
9/14/2000,4010
9/15/2000,3280
9/16/2000,2520
9/17/2000,1980
9/18/2000,1900
9/19/2000,2740
9/20/2000,2930
9/21/2000,2900
9/22/2000,2670
9/23/2000,2860
9/24/2000,4090
9/25/2000,4740
9/26/2000,5370
9/27/2000,5990
9/28/2000,6400
9/29/2000,6340
9/30/2000,6480
10/1/2000,7340
10/2/2000,7760
10/3/2000,8360
10/4/2000,8550
10/5/2000,8170
10/6/2000,7290
10/7/2000,6410
10/8/2000,5460
10/9/2000,3370
10/10/2000,2760
10/11/2000,2230
10/12/2000,1830
10/13/2000,1590
10/14/2000,1460
10/15/2000,1380
10/16/2000,1310
10/17/2000,1230
10/18/2000,1170
10/19/2000,1130
10/20/2000,1100
10/21/2000,1070
10/22/2000,1020
10/23/2000,1020
10/24/2000,1030
10/25/2000,967
10/26/2000,939
10/27/2000,928
10/28/2000,917
10/29/2000,935
10/30/2000,889
10/31/2000,864
11/1/2000,845
11/2/2000,826
11/3/2000,825
11/4/2000,829
11/5/2000,826
11/6/2000,839
11/7/2000,819
11/8/2000,816
11/9/2000,837
11/10/2000,861
11/11/2000,849
11/12/2000,860
11/13/2000,866
11/14/2000,875
11/15/2000,873
11/16/2000,931
11/17/2000,962
11/18/2000,1050
11/19/2000,1200
11/20/2000,1350
11/21/2000,1370
11/22/2000,1360
11/23/2000,1410
11/24/2000,1510
11/25/2000,1540
11/26/2000,1680
11/27/2000,1770
11/28/2000,1930
11/29/2000,2280
11/30/2000,2620
12/1/2000,2710
12/2/2000,2540
12/3/2000,2370
12/4/2000,2200
12/5/2000,2040
12/6/2000,1930
12/7/2000,1900
12/8/2000,1900
12/9/2000,1880
12/10/2000,1890
12/11/2000,1840
12/12/2000,1800
12/13/2000,1730
12/14/2000,1770
12/15/2000,1710
12/16/2000,1720
12/17/2000,1720
12/18/2000,1680
12/19/2000,1690
12/20/2000,1940
12/21/2000,2440
12/22/2000,2690
12/23/2000,2600
12/24/2000,2350
12/25/2000,2230
12/26/2000,2100
12/27/2000,1950
12/28/2000,1830
12/29/2000,1740
12/30/2000,1670
12/31/2000,1580
1/1/2001,1520
1/2/2001,1480
1/3/2001,1440
1/4/2001,1420
1/5/2001,1440
1/6/2001,1450
1/7/2001,1460
1/8/2001,1450
1/9/2001,1420
1/10/2001,1370
1/11/2001,1360
1/12/2001,1370
1/13/2001,1390
1/14/2001,1410
1/15/2001,1430
1/16/2001,1420
1/17/2001,1430
1/18/2001,1420
1/19/2001,1420
1/20/2001,1440
1/21/2001,1440
1/22/2001,1450
1/23/2001,1540
1/24/2001,1800
1/25/2001,1920
1/26/2001,1850
1/27/2001,1760
1/28/2001,1660
1/29/2001,1590
1/30/2001,1530
1/31/2001,1450
2/1/2001,1370
2/2/2001,1340
2/3/2001,1350
2/4/2001,1390
2/5/2001,1440
2/6/2001,1490
2/7/2001,1520
2/8/2001,1590
2/9/2001,1710
2/10/2001,1730
2/11/2001,1650
2/12/2001,1630
2/13/2001,1600
2/14/2001,1580
2/15/2001,1570
2/16/2001,1610
2/17/2001,1750
2/18/2001,1990
2/19/2001,2160
2/20/2001,2360
2/21/2001,2720
2/22/2001,2880
2/23/2001,2990
2/24/2001,2940
2/25/2001,2900
2/26/2001,2870
2/27/2001,2820
2/28/2001,2720
3/1/2001,2620
3/2/2001,2500
3/3/2001,2370
3/4/2001,2350
3/5/2001,2530
3/6/2001,2640
3/7/2001,2870
3/8/2001,3280
3/9/2001,3590
3/10/2001,3700
3/11/2001,3670
3/12/2001,3440
3/13/2001,3190
3/14/2001,2930
3/15/2001,2650
3/16/2001,2420
3/17/2001,2310
3/18/2001,2270
3/19/2001,2390
3/20/2001,2470
3/21/2001,3000
3/22/2001,3740
3/23/2001,5350
3/24/2001,6120
3/25/2001,6860
3/26/2001,7610
3/27/2001,8220
3/28/2001,9030
3/29/2001,9630
3/30/2001,10100
3/31/2001,10000
4/1/2001,9790
4/2/2001,9270
4/3/2001,8930
4/4/2001,8820
4/5/2001,9100
4/6/2001,9610
4/7/2001,10000
4/8/2001,10300
4/9/2001,10300
4/10/2001,10300
4/11/2001,10200
4/12/2001,9490
4/13/2001,8710
4/14/2001,7810
4/15/2001,7070
4/16/2001,6440
4/17/2001,6070
4/18/2001,5880
4/19/2001,5700
4/20/2001,5640
4/21/2001,5560
4/22/2001,5520
4/23/2001,5530
4/24/2001,5390
4/25/2001,4610
4/26/2001,3560
4/27/2001,3310
4/28/2001,3270
4/29/2001,3350
4/30/2001,3430
5/1/2001,3450
5/2/2001,3030
5/3/2001,2350
5/4/2001,1840
5/5/2001,1540
5/6/2001,1320
5/7/2001,1260
5/8/2001,1150
5/9/2001,1070
5/10/2001,1010
5/11/2001,961
5/12/2001,919
5/13/2001,945
5/14/2001,932
5/15/2001,891
5/16/2001,866
5/17/2001,919
5/18/2001,925
5/19/2001,979
5/20/2001,1140
5/21/2001,1210
5/22/2001,1170
5/23/2001,1150
5/24/2001,1210
5/25/2001,1210
5/26/2001,1200
5/27/2001,1270
5/28/2001,1440
5/29/2001,1810
5/30/2001,2010
5/31/2001,1920
6/1/2001,1800
6/2/2001,2040
6/3/2001,2330
6/4/2001,2710
6/5/2001,3110
6/6/2001,3300
6/7/2001,3410
6/8/2001,3450
6/9/2001,3190
6/10/2001,2580
6/11/2001,1920
6/12/2001,1500
6/13/2001,1230
6/14/2001,1270
6/15/2001,2440
6/16/2001,3880
6/17/2001,5760
6/18/2001,5990
6/19/2001,6070
6/20/2001,6060
6/21/2001,6090
6/22/2001,6110
6/23/2001,6170
6/24/2001,6170
6/25/2001,5980
6/26/2001,5670
6/27/2001,3830
6/28/2001,3330
6/29/2001,2930
6/30/2001,2490
7/1/2001,2070
7/2/2001,1760
7/3/2001,1570
7/4/2001,1500
7/5/2001,1390
7/6/2001,1370
7/7/2001,1500
7/8/2001,1970
7/9/2001,2620
7/10/2001,2960
7/11/2001,3110
7/12/2001,3100
7/13/2001,2720
7/14/2001,2380
7/15/2001,2390
7/16/2001,2520
7/17/2001,2220
7/18/2001,1640
7/19/2001,1250
7/20/2001,1050
7/21/2001,976
7/22/2001,920
7/23/2001,867
7/24/2001,826
7/25/2001,833
7/26/2001,822
7/27/2001,795
7/28/2001,902
7/29/2001,1110
7/30/2001,2350
7/31/2001,3470
8/1/2001,3840
8/2/2001,4120
8/3/2001,4550
8/4/2001,4280
8/5/2001,3660
8/6/2001,3040
8/7/2001,2330
8/8/2001,1740
8/9/2001,1430
8/10/2001,1270
8/11/2001,1110
8/12/2001,1070
8/13/2001,1210
8/14/2001,2090
8/15/2001,2790
8/16/2001,3380
8/17/2001,3680
8/18/2001,4010
8/19/2001,5090
8/20/2001,5830
8/21/2001,6900
8/22/2001,7650
8/23/2001,7350
8/24/2001,6530
8/25/2001,6000
